flowerHoney,Miel de fleurs,,condiments,Flower honey,Miel de flores,g,g|ml|piece,
lavenderHoney,Miel de lavande,miel-de-lavande_159558_w100h100c1cx2500cy2500cxt0cyt0cxb5000cyb5000.jpg,condiments,Lavender honey,Miel de lavanda,g,g|ml|piece,
liquidHoney,Miel liquide,miel-liquide_67414_w100h100c1cx350cy350.jpg,condiments,Liquid honey,Miel líquida,g,g|ml|piece,
wildflowerHoney,Miel toutes fleurs,,condiments,Wildflower honey,Miel de flores silvestres,g,g|ml|piece,
crabFlakes,Miettes de crabe,miettes-de-crabe_69093_w100h100c1cxt0cyt0cxb700cyb700.jpg,seafood,Crab flakes,Copos de cangrejo,g,g|kg|piece,
breadcrumbs2,Miettes de pain,,grains,Breadcrumbs,Pan rallado,g,g|kg|piece,
vealMignonette,Mignonette de veau,,meat,Veal mignonette,mignonette de ternera,g,g|kg|piece,
mikado,Mikado,,snacks,Mikado,Micado,g,g|piece,
mil,Mil,mil_117184_w100h100c1cxt0cyt0cxb5196cyb3840.jpg,grains,Mil,Mil,g,g|kg|piece,
millet,Millet,millet_77244_w100h100c1cx2598cy1920cxt0cyt0cxb5196cyb3840.jpg,grains,Millet,Mijo,g,g|kg|piece,
mimolette,Mimolette,mimolette_67390_w100h100c1cx350cy350.jpg,dairy,Mimolette,Mimolette,g,g|kg|piece,
mincemeat,Mincemeat,,grains,Mincemeat,Carne picada,g,g|kg|piece,
miniBut,Mini mais,,vegetables,Mini but,Mini pero,piece,piece|g|kg,
miniMozzarella,Mini mozzarella,,dairy,Mini mozzarella,Mini mozzarella,g,g|kg|piece,
miniRoll,Mini roulé,,snacks,Mini roll,Mini rollo,g,g|piece,
miniKitkatBunnies,Minis lapins Kitkat®,minis-lapins-kitkat_158913_w100h100c1cx397cy397cxt0cyt0cxb795cyb795.jpeg,snacks,Mini Kitkat® bunnies,Mini conejitos Kitkat®,g,g|piece,
mirabelle,Mirabelle,mirabelle_67579_w100h100c1cx350cy350.jpg,fruits,Mirabelle,Mirabelle,piece,piece|g|kg,
mirin,Mirin,mirin_118626_w100h100c1cx451cy451cxt0cyt0cxb902cyb902.png,condiments,Mirin,Mirin,g,g|kg|ml|l|piece,
miso,Miso,miso_74682_w100h100c1cx1978cy1728cxt0cyt0cxb3956cyb3456.jpg,condiments,Miso,Miso,g,g|kg|ml|l|piece,
whiteMiso,Miso blanc,,condiments,White Miso,Miso blanco,g,g|kg|ml|l|piece,
mizithra,Mizithra,mizithra_76810_w100h100c1cx2128cy1416cxt0cyt0cxb4256cyb2832.jpg,dairy,Mizithra,Mizithra,g,g|kg|piece,
mizuna,Mizuna,,vegetables,Mizuna,Mizuna,piece,piece|g|kg,
mloukhia,Mloukhia,,grains,Mloukhia,Mloukhia,g,g|kg|piece,
boneMarrow,Moelle,moelle_69110_w100h100c1cxt0cyt0cxb700cyb700.jpg,meat,Bone marrow,médula ósea,g,g|kg|piece,
beefMarrow,Moelle de boeuf,moelle-de-boeuf_69109_w100h100c1cxt0cyt0cxb700cyb700.jpg,meat,Beef marrow,tuétano de res,g,g|kg|piece,
mogette,Mogette,mogette_76409_w100h100c1cx2152cy1440cxt0cyt0cxb4304cyb2880.jpg,grains,Mogette,Mogette,g,g|kg|piece,
molokheya,Molokheya,,grains,Molokheya,Molokheya,g,g|kg|piece,
monbazillac,Monbazillac,,beverages,Monbazillac,Monbazillac,ml,ml|l|cl|piece,
montDOr,Mont d'or,mont-d-or_76410_w100h100c1cx2500cy1681cxt0cyt0cxb5000cyb3362.jpg,dairy,Mont d'Or,Mont d'Or,g,g|kg|piece,
montepulciano,Montepulciano,,beverages,Montepulciano,Montepulciano,ml,ml|l|cl|piece,
montereyJack,Monterey jack,,dairy,Monterey jack,Monterey Jack,g,g|kg|piece,
morbier,Morbier,morbier_76812_w100h100c1cx1068cy1068cxt0cyt0cxb2136cyb2136.jpg,dairy,Morbier,Morbier,g,g|kg|piece,
morels,Morilles,morilles_67705_w100h100c1cx350cy350.jpg,vegetables,Morels,Colmenillas,g,g|kg|piece,
mortadella,Mortadelle,mortadelle_80838_w100h100c1cx2450cy2450cxt0cyt0cxb4900cyb4900.png,meat,Mortadella,Mortadela,piece,piece|g,tranche
cod2,Morue,morue_67443_w100h100c1cx350cy350.jpg,fish,Cod,Bacalao,g,g|kg|piece,
moscatel,Moscatel,,beverages,Moscatel,Moscatel,ml,ml|l|cl|piece,
mussels,Moules,moules_67458_w100h100c1cx350cy350.jpg,seafood,Mussels,Mejillones,g,g|kg|piece,
mouloukhia,Mouloukhia,,grains,Mouloukhia,Mouloukya,g,g|kg|piece,
chocolateMousse,Mousse au chocolat,mousse-au-chocolat_81881_w100h100c1cx2000cy2000cxt0cyt0cxb4000cyb4000.png,snacks,Chocolate mousse,Mousse de chocolate,g,g|piece,
liverMousse,Mousse de foie,mousse-de-foie_117185_w100h100c1cx1288cy1288cxt0cyt0cxb2576cyb2576.jpeg,meat,Liver mousse,Mousse de hígado,g,g|kg|piece,
mousseron,Mousseron,mousseron_76813_w100h100c1cx2808cy1872cxt0cyt0cxb5616cyb3744.jpg,vegetables,Mousseron,Mousseron,piece,piece|g|kg,
sparkling,Mousseux,,beverages,Sparkling,Espumoso,ml,ml|l|cl|piece,
grapeMust,Moût de raisin,,fruits,Grape must,mosto de uva,piece,piece|g|kg,
mustard,Moutarde,moutarde_75409_w100h100c1cx350cy350cxt0cyt0cxb700cyb700.jpg,condiments,Mustard,Mostaza,g,g|ml|piece,
oldFashionedMustard,Moutarde à l'ancienne,moutarde-a-l-ancienne_69097_w100h100c1cxt0cyt0cxb700cyb700.jpg,condiments,Old-fashioned mustard,mostaza antigua,g,g|ml|piece,
tarragonMustard,Moutarde à l'estragon,,condiments,Tarragon mustard,mostaza de estragón,g,g|ml|piece,
honeyMustard,Moutarde au miel,,condiments,Honey mustard,mostaza con miel,g,g|ml|piece,
mustardWithEspelettePepper,Moutarde au piment d'Espelette,,condiments,Mustard with Espelette pepper,Mostaza con pimienta de Espelette,g,g|ml|piece,
greenPeppercornMustard,Moutarde au poivre vert,,condiments,Green peppercorn mustard,mostaza de pimienta verde,g,g|ml|piece,
whiteMustard,Moutarde blanche,,condiments,White mustard,mostaza blanca,g,g|ml|piece,
oldFashionedBurgundyMustard,Moutarde de Bourgogne à l’ancienne,moutarde-de-bourgogne-a-l-ancienne_120634_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,condiments,Old-fashioned Burgundy mustard,Mostaza de Borgoña a la antigua,g,g|ml|piece,
dijonMustard,Moutarde de Dijon,moutarde-de-dijon_69095_w100h100c1cxt0cyt0cxb700cyb700.jpg,condiments,Dijon Mustard,Mostaza de Dijon,g,g|ml|piece,
meauxMustard,Moutarde de Meaux,moutarde-de-meaux_76811_w100h100c1cx2040cy1785cxt0cyt0cxb4081cyb3571.jpg,condiments,Meaux Mustard,Mostaza de Meaux,g,g|ml|piece,
mildMustard,Moutarde douce,,condiments,Mild mustard,mostaza suave,g,g|ml|piece,
sheep,Mouton,mouton_67710_w100h100c1cx350cy350.jpg,meat,Sheep,Oveja,g,g|kg|piece,
mouzillon,Mouzillon,,beverages,Mouzillon,Mouzillon,ml,ml|l|cl|piece,
mozzarella,Mozzarella,mozzarella_67396_w100h100c1cx2027cy2027.jpg,dairy,Mozzarella,queso Mozzarella,g,g|kg|piece,
buffaloMozzarella,Mozzarella di buffala,mozzarella-di-buffala_69098_w100h100c1cxt0cyt0cxb700cyb700.jpg,dairy,Buffalo mozzarella,mozzarella de búfala,g,g|kg|piece,
muesli,Muesli,muesli_67654_w100h100c1cx350cy350.jpg,grains,Muesli,Muesli,g,g|kg|piece,
muffin,Muffin,muffin_117484_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,snacks,Muffin,Mollete,g,g|piece,
wholemealMuffin,Muffin complet,,snacks,Wholemeal muffin,magdalena integral,g,g|piece,
mule,Mulet,,fish,Mule,Mula,g,g|kg|piece,
munster,Munster,munster_69099_w100h100c1cxt0cyt0cxb700cyb700.jpg,dairy,Munster,Munster,g,g|kg|piece,
morayEel,Murène,,meat,Moray eel,morena,g,g|kg|piece,
blackberries,Mûres,mures_67576_w100h100c1cx350cy350.jpg,fruits,Blackberries,Moras,piece,piece|g|kg,
musk,Musc,,spices,Musk,Almizcle,g,g|piece,
nutmeg,Muscade,muscade_67662_w100h100c1cx350cy350.jpg,spices,Nutmeg,Nuez moscada,g,g|piece,
gratedNutmeg,Muscade rapée,muscade-rapee_117435_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,spices,Grated nutmeg,Nuez moscada rallada,g,g|piece,
muscadet,Muscadet,,spices,Muscadet,Muscadet,g,g|piece,
muscat,Muscat,muscat_118628_w100h100c1cx489cy488cxt0cyt0cxb978cyb976.png,beverages,Muscat,Moscatel,ml,ml|l|cl|piece,
muscovado,Muscovado,muscovado_117530_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,condiments,Muscovado,Moscovado,g,g|kg|ml|l|piece,
muzzle,Museau,,meat,Muzzle,Bozal,g,g|kg|piece,
blueberries,Myrtilles,myrtilles_67411_w100h100c1cx350cy350.jpg,fruits,Blueberries,arándanos,piece,piece|g|kg,
swimming,Nage,,condiments,Swimming,Nadar,g,g|kg|ml|l|piece,
tablecloth,Nappage,,condiments,Tablecloth,Mantel,g,g|kg|ml|l|piece,
chocolateTopping,Nappage chocolat,nappage-chocolat_81880_w100h100c1cx2000cy2000cxt0cyt0cxb4000cyb4000.png,condiments,Chocolate topping,Cobertura de chocolate,g,g|kg|ml|l|piece,
nashi,Nashi,nashi_117554_w100h100c1cxt0cyt0cxb591cyb591.jpg,fruits,Nashi,Nashi,piece,piece|g|kg,
lambStew,Navarin d'agneau,,meat,Lamb stew,Estofado de cordero,g,g|kg|piece,
vealStew2,Navarin de veau,,meat,Veal stew,Estofado de ternera,g,g|kg|piece,
navelineTurnipSauerkraut,Naveline (choucroute de navets),,meal,Naveline (turnip sauerkraut),Navelline (chucrut de nabo),piece,piece|g,
turnip,Navet,navet_67703_w100h100c1cx350cy350.jpg,vegetables,Turnip,Nabo,piece,piece|g|kg,
shuttle,Navette,,vegetables,Shuttle,Lanzadera,piece,piece|g|kg,
nectarine2,Nectarine,nectarine_160836_w100h100c1cxt0cyt0cxb5953cyb5657.jpg,fruits,Nectarine,Nectarina,piece,piece|g|kg,
medlar,Nèfle,nefle_76818_w100h100c1cx1439cy1362cxt0cyt0cxb2878cyb2725.jpg,fruits,Medlar,Níspero,piece,piece|g|kg,
nem,Nem,nem_117538_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,meal,Nem,Nem,piece,piece|g,
nesquik,Nesquik,,beverages,Nesquik,Nesquik,ml,ml|l|cl|piece,
neuchTel,Neuchâtel,,dairy,Neuchâtel,Neuchâtel,g,g|kg|piece,
neufchTel,Neufchâtel,,dairy,Neufchâtel,Neufchâtel,g,g|kg|piece,
cowpea,Niébé,niebe_77363_w100h100c1cx2150cy2150cxt0cyt0cxb4300cyb4300.jpg,vegetables,Cowpea,caupí,piece,piece|g|kg,
njuda,Njuda,,meat,Njuda,Njuda,g,g|kg|piece,
noillyPrat,Noilly prat,,beverages,Noilly Prat,Noilly Prat,ml,ml|l|cl|piece,
lambNoisette,Noisette d'agneau,,meat,Lamb noisette,Ruibarbo de cordero,g,g|piece,
vealNoisette,Noisette de veau,,meat,Veal noisette,ternera noisette,g,g|piece,
hazelnuts,Noisettes,noisettes_67496_w100h100c1cx350cy350.jpg,snacks,Hazelnuts,avellanas,g,g|piece,
caramelizedHazelnuts,Noisettes caramélisées,noisettes-caramelisees_159525_w100h100c1cx50cy50cxt0cyt0cxb100cyb100.png,snacks,Caramelized hazelnuts,avellanas caramelizadas,g,g|piece,
nut,Noix,noix_67764_w100h100c1cx350cy350.jpg,snacks,Nut,Tuerca,g,g|piece,
crushedWalnuts,Noix concassée,,snacks,Crushed walnuts,nueces trituradas,g,g|piece,
crushedNuts,Noix concassées,noix-concassees_157564_w100h100c1cx83cy83cxt0cyt0cxb166cyb166.jpg,snacks,Crushed nuts,Nueces trituradas,g,g|piece,
cashewNuts,Noix de cajou,noix-de-cajou_68976_w100h100c1cxt0cyt0cxb700cyb700.jpg,snacks,Cashew nuts,Anacardos,g,g|piece,
coconut,Noix de coco,noix-de-coco_67656_w100h100c1cx350cy350.jpg,fruits,Coconut,Coco,g,g|piece,
gratedCoconut,Noix de coco rapée,noix-de-coco-rapee_67634_w100h100c1cx350cy350.jpg,fruits,Grated coconut,coco rallado,g,g|piece,
grenobleWalnuts,Noix de grenoble,noix-de-grenoble_69100_w100h100c1cxt0cyt0cxb700cyb700.jpg,snacks,Grenoble walnuts,nueces de Grenoble,g,g|piece,
macadamiaNuts,Noix de macadamia,noix-de-macadamia_76817_w100h100c1cx4184cy3012cxt0cyt0cxb8368cyb6024.jpg,snacks,Macadamia nuts,nueces de macadamia,g,g|piece,
groundNutmeg,Noix de muscade moulue,noix-de-muscade-moulue_118172_w100h100c1cx362cy241cxt0cyt0cxb724cyb483.jpg,spices,Ground nutmeg,nuez moscada molida,g,g|piece,
pecans,Noix de pécan,noix-de-pecan_69101_w100h100c1cxt0cyt0cxb700cyb700.jpg,snacks,Pecans,nueces pecanas,g,g|piece,
scallops,Noix de saint-jacques,noix-de-saint-jacques_69157_w100h100c1cxt0cyt0cxb700cyb700.jpg,seafood,Scallops,Vieiras,g,g|piece,
vealSweetbreads2,Noix de veau,noix-de-veau_145416_w100h100c1cx250cy250cxt0cyt0cxb500cyb500.png,meat,Veal sweetbreads,mollejas de ternera,g,g|piece,
brazilNuts,Noix du brésil,noix-du-bresil_118173_w100h100c1cx362cy241cxt0cyt0cxb724cyb483.jpg,snacks,Brazil nuts,nueces de Brasil,g,g|piece,
greenWalnuts,Noix vertes,,snacks,Green walnuts,nueces verdes,g,g|piece,
nopal,Nopal,nopal_77364_w100h100c1cx1700cy1700cxt0cyt0cxb3400cyb3400.jpg,vegetables,Nopal,Nopal,piece,piece|g|kg,
nori,Nori,nori_74695_w100h100c1cx3000cy2000cxt0cyt0cxb6000cyb4000.jpg,vegetables,Nori,Nori,piece,piece|g|kg,
nougat,Nougat,nougat_76816_w100h100c1cx2500cy1767cxt0cyt0cxb5000cyb3535.jpg,snacks,Nougat,Turrón,g,g|piece,
nougatine,Nougatine,nougatine_76815_w100h100c1cx1750cy1132cxt0cyt0cxb3500cyb2265.jpg,snacks,Nougatine,Nougatine,g,g|piece,
noodles,Nouilles,nouilles_67434_w100h100c1cx350cy350.jpg,grains,Noodles,Fideos,g,g|kg|piece,
eggNoodles,Nouilles aux oeufs,nouilles-aux-oeufs_69103_w100h100c1cxt0cyt0cxb300cyb300.jpg,grains,Egg noodles,fideos de huevo,g,g|kg|piece,
chineseNoodles,Nouilles chinoises,nouilles-chinoises_67767_w100h100c1cx350cy350.jpg,grains,Chinese noodles,fideos chinos,g,g|kg|piece,
riceNoodles,Nouilles de riz,nouilles-de-riz_74922_w100h100c1cx1160cy1160cxt0cyt0cxb2320cyb2320.jpg,grains,Rice noodles,fideos de arroz,g,g|kg|piece,
sobaNoodles,Nouilles soba,nouilles-soba_74921_w100h100c1cx1160cy1160cxt0cyt0cxb2320cyb2320.jpg,grains,Soba noodles,Fideos soba,g,g|kg|piece,
udonNoodles,Nouilles udon,nouilles-udon_74920_w100h100c1cx1160cy1160cxt0cyt0cxb2320cyb2320.jpg,grains,Udon noodles,fideos udon,g,g|kg|piece,
nugget,Nugget,nugget_77344_w100h100c1cx2370cy1671cxt0cyt0cxb4740cyb3342.jpg,frozen,Nugget,Pepita,piece,piece|g|kg,
nuocMam,Nuoc mam,nuoc-mam_67673_w100h100c1cx350cy350.jpg,condiments,Nuoc mam,Nuoc mam,g,g|kg|ml|l|piece,
nutella,Nutella,nutella_155318_w100h100c1cx1250cy1250cxt0cyt0cxb2500cyb2500.png,condiments,Nutella,Nutella,g,g|ml|piece,
eyelet,Oeillet,oeillet_117555_w100h100c1cxt0cyt0cxb591cyb591.jpg,vegetables,Eyelet,Ojete,piece,piece|g|kg,
egg,Oeuf,oeuf_128066_w100h100c1cx1140cy1140cxt0cyt0cxb2280cyb2280.jpg,dairy,Egg,Huevo,piece,piece|g,
gooseEgg,Oeuf d'oie,oeuf-d-oie_76821_w100h100c1cx3272cy2743cxt0cyt0cxb6545cyb5487.jpg,dairy,Goose egg,huevo de ganso,piece,piece|g,
quailEgg,Oeuf de caille,oeuf-de-caille_68944_w100h100c1cxt0cyt0cxb700cyb700.jpg,dairy,Quail egg,huevo de codorniz,piece,piece|g,
lumpfishRoe,Oeuf de lump,oeuf-de-lump_69105_w100h100c1cxt0cyt0cxb700cyb700.jpg,meat,Lumpfish roe,huevas de lumpo,piece,piece|g,
troutEgg,Oeuf de truite,oeuf-de-truite_117611_w100h100c1cx956cy784cxt0cyt0cxb1913cyb1568.jpg,fish,Trout egg,Huevo de trucha,piece,piece|g,
hardBoiledEgg,Oeuf dur,oeuf-dur_161741_w100h100c1cxt0cyt0cxb500cyb500.png,dairy,Hard-boiled egg,Huevo duro,piece,piece|g,
eggsInLiqueur,Oeufs à la liqueur,oeufs-a-la-liqueur_81343_w100h100c1cx2900cy2900cxt0cyt0cxb5800cyb5800.png,beverages,Eggs in liqueur,Huevos en licor,piece,piece|g,
salmonRoe,Oeufs de saumon,oeufs-de-saumon_69106_w100h100c1cxt0cyt0cxb700cyb700.jpg,fish,Salmon roe,huevas de salmón,piece,piece|g,
chocolateEggs,Oeufs en chocolat,oeufs-en-chocolat_81344_w100h100c1cx2900cy2900cxt0cyt0cxb5800cyb5800.png,beverages,Chocolate eggs,Huevos de chocolate,piece,piece|g,
goose,Oie,oie_117186_w100h100c1cx707cy707cxt0cyt0cxb1414cyb1414.jpeg,meat,Goose,Ganso,g,g|kg|piece,
onion,Oignon,oignon_67621_w100h100c1cx350cy350.jpg,vegetables,Onion,Cebolla,piece,piece|g|kg,
pickledOnion,Oignon au vinaigre,oignon-au-vinaigre_117408_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,beverages,Pickled Onion,Cebolla encurtida,piece,piece|g|kg,
whiteOnion,Oignon blanc,oignon-blanc_67525_w100h100c1cx350cy350.jpg,vegetables,White onion,cebolla blanca,piece,piece|g|kg,
springOnion,Oignon cébette,oignon-cebette_68987_w100h100c1cxt0cyt0cxb700cyb700.jpg,vegetables,Spring onion,cebolla de verdeo,piece,piece|g|kg,
freshOnion,Oignon frais,oignon-frais_121880_w100h100c1cx124cy125cxt0cyt0cxb248cyb250.png,vegetables,Fresh onion,cebolla fresca,piece,piece|g|kg,
driedFriedOnion,Oignon frit séché,oignon-frit-seche_117419_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,vegetables,Dried fried onion,cebolla frita deshidratada,piece,piece|g|kg,
pearlOnion,Oignon grelot,oignon-grelot_81470_w100h100c1cx2150cy2150cxt0cyt0cxb4300cyb4300.png,vegetables,Pearl onion,cebolla perla,piece,piece|g|kg,
yellowOnion,Oignon jaune,oignon-jaune_68940_w100h100c1cxt0cyt0cxb300cyb300.jpg,vegetables,Yellow onion,cebolla amarilla,piece,piece|g|kg,
springOnion2,Oignon nouveau,oignon-nouveau_67418_w100h100c1cx350cy350.jpg,meat,Spring onion,cebolla de verdeo,piece,piece|g|kg,
pinkOnion,Oignon rose,oignon-rose_117429_w100h100c1cx1390cy1390cxt0cyt0cxb2780cyb2780.jpg,vegetables,Pink onion,cebolla rosa,piece,piece|g|kg,
redOnion,Oignon rouge,oignon-rouge_67488_w100h100c1cx350cy350.jpg,vegetables,Red onion,cebolla roja,piece,piece|g|kg,
friedOnions,Oignons frits,oignons-frits_120632_w100h100c1cx1060cy707cxt0cyt0cxb2121cyb1414.jpg,vegetables,Fried onions,cebollas fritas,piece,piece|g|kg,
headlessBird,Oiseau sans tête,,meal,Headless Bird,Pájaro sin cabeza,piece,piece|g,
oka,Oka,,dairy,Oka,Oka,g,g|kg|piece,
okara,Okara,,grains,Okara,Okara,g,g|kg|piece,
okayWithoutATube,Okay sans tube®,okay-sans-tube_124578_w100h100c1cx600cy600cxt0cyt0cxb1200cyb1200.png,snacks,Okay without a tube®,"Vale, sin tubo®",g,g|piece,
olives,Olives,olives_67550_w100h100c1cx350cy350.jpg,fruits,Olives,Aceitunas,piece,piece|g|kg,
kamalataOlivesInOil,Olives de kamalata à l'huile,,fruits,Kamalata olives in oil,Aceitunas Kamalata en aceite,piece,piece|g|kg,
blackOlives,Olives noires,olives-noires_67688_w100h100c1cx350cy350.jpg,fruits,Black olives,Aceitunas negras,piece,piece|g|kg,
greenOlives,Olives vertes,olives-vertes_67566_w100h100c1cx350cy350.jpg,fruits,Green olives,Aceitunas verdes,piece,piece|g|kg,
arcticChar,Omble chevalier,,meat,Arctic char,trucha ártica,g,g|kg|piece,
tab,Onglet,,meat,Tab,Pestaña,g,g|kg|piece,
vealFlankSteak,Onglet de veau,,meat,Veal flank steak,Filete de falda de ternera,g,g|kg|piece,
orange,Orange,orange_67729_w100h100c1cx350cy350.jpg,fruits,Orange,Naranja,piece,piece|g|kg,
bitterOrange2,Orange amère,,fruits,Bitter orange,Naranja agria,piece,piece|g|kg,
bloodOrange,Orange sanguine,orange-sanguine_117335_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,fruits,Blood orange,Naranja sanguina,piece,piece|g|kg,
orangeade,Orangeade,orangeade_117592_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,fruits,Orangeade,Naranjada,piece,piece|g|kg,
orangeat,Orangeat,,fruits,Orangeat,Orangeat,piece,piece|g|kg,
orangette,Orangette,,fruits,Orangette,Orangette,piece,piece|g|kg,
orangina,Orangina,,beverages,Orangina,Orangina,ml,ml|l|cl|piece,
orecchiette,Orecchiette,orecchiette_81463_w100h100c1cx2500cy2500cxt0cyt0cxb5000cyb5000.png,grains,Orecchiette,Orecchiette,g,g|kg|piece,
ears,Oreilles,,meat,Ears,Orejas,g,g|kg|piece,
oreo,Oréo,oreo_117361_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,snacks,Oreo,Oreo,g,g|piece,
oreoCookies,Oreo cookies,,snacks,Oreo cookies,galletas Oreo,g,g|piece,
barley,Orge,orge_76819_w100h100c1cx1944cy1296cxt0cyt0cxb3888cyb2592.jpg,grains,Barley,Cebada,g,g|kg|piece,
oregano,Origan,origan_67405_w100h100c1cx350cy350.jpg,spices,Oregano,Orégano,g,g|piece,
abalone,Ormeau,ormeau_76790_w100h100c1cx2350cy2350cxt0cyt0cxb4700cyb4700.jpg,seafood,Abalone,Abulón,g,g|kg|piece,
orange2,Oronge,,vegetables,Orange,Naranja,piece,piece|g|kg,
orphie,Orphie,,fish,Orphie,Orphie,g,g|kg|piece,
nettle,Ortie,ortie_69107_w100h100c1cxt0cyt0cxb700cyb700.jpg,vegetables,Nettle,Ortiga,piece,piece|g|kg,
orzo,Orzo,,grains,Orzo,Orzo,g,g|kg|piece,
marrowBones,Os à moelle,os-a-moelle_69108_w100h100c1cxt0cyt0cxb700cyb700.jpg,meat,Marrow bones,huesos de médula,g,g|kg|piece,
sorrel,Oseille,oseille_67619_w100h100c1cx350cy350.jpg,vegetables,Sorrel,Alazán,piece,piece|g|kg,
ossauIraty,Ossau iraty,ossau-iraty_80840_w100h100c1cx2450cy2450cxt0cyt0cxb4900cyb4900.png,dairy,Ossau-Iraty,Ossau-Iraty,g,g|kg|piece,
vealOssoBuco,Osso bucco de veau,,meat,Veal osso buco,ossobuco de ternera,g,g|kg|piece,
ouassou,Ouassou,,seafood,Ouassou,Ouassou,g,g|kg|piece,
seaUrchin,Oursin,oursin_76791_w100h100c1cx2350cy2350cxt0cyt0cxb4700cyb4700.jpg,seafood,Sea urchin,Erizo de mar,g,g|kg|piece,
marshmallowBear,Ourson en guimauve,,snacks,Marshmallow bear,Oso de malvavisco,g,g|piece,
ouzo,Ouzo,ouzo_81511_w100h100c1cx1050cy1050cxt0cyt0cxb2100cyb2100.jpg,beverages,Ouzo,Ouzo,ml,ml|l|cl|piece,
pageot,Pageot,,fish,Pageot,Pageot,g,g|kg|piece,
goldenStraw,Paille d'Or,,vegetables,Golden Straw,Pajita dorada,piece,piece|g|kg,
bread,Pain,pain_67639_w100h100c1cx350cy350.jpg,grains,Bread,Pan,g,g|kg|piece,
harrys100BreadCrumb,Pain 100% mie de pain Harrys,,grains,Harrys 100% Bread Crumb,Pan rallado 100% Harrys,g,g|kg|piece,
hotDogBun,Pain à hot-dog,pain-a-hot-dog_119460_w100h100c1cx411cy411cxt0cyt0cxb822cyb822.png,meal,Hot dog bun,pan de perrito caliente,piece,piece|g,
paniniBread,Pain à panini,pain-a-panini_78720_w100h100c1cx2050cy2050cxt0cyt0cxb4100cyb4100.jpg,grains,Panini bread,Pan panini,g,g|kg|piece,
chocolateCroissant,Pain au chocolat,pain-au-chocolat_75494_w100h100c1cx2014cy1486cxt0cyt0cxb4028cyb2972.jpg,grains,Chocolate croissant,cruasán de chocolate,piece,piece|g,
figBread,Pain au figue,,grains,Fig bread,pan de higos,piece,piece|g,
milkBread,Pain au lait,,grains,Milk bread,pan de leche,piece,piece|g,
sourdoughBread,Pain au levain,pain-au-levain_160605_w100h100c1cxt0cyt0cxb500cyb500.png,grains,Sourdough bread,pan de masa madre,piece,piece|g,
multigrainBread,Pain aux céréales,pain-aux-cereales_76798_w100h100c1cx2750cy2750cxt0cyt0cxb5500cyb5500.jpg,grains,Multigrain bread,Pan multicereales,piece,piece|g,
oliveBread,Pain aux olives,pain-aux-olives_117430_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,grains,Olive bread,pan de aceitunas,piece,piece|g,
briocheBread,Pain brioché,pain-brioche_76796_w100h100c1cx2250cy2250cxt0cyt0cxb4500cyb4500.jpg,grains,Brioche bread,Pan brioche,g,g|kg|piece,
bruschellaBread,Pain bruschelle,,grains,Bruschella bread,pan bruschella,g,g|kg|piece,
briocheBurgerBun,Pain burger brioché,pain-burger-brioche_158941_w100h100c1cxt0cyt0cxb4406cyb3525.jpg,grains,Brioche burger bun,pan brioche para hamburguesa,g,g|kg|piece,
wholemealBread,Pain complet,pain-complet_69111_w100h100c1cxt0cyt0cxb700cyb700.jpg,grains,Wholemeal bread,pan integral,piece,piece|g,
gingerbread,Pain d'épices,pain-d-epice_67712_w100h100c1cx350cy350.jpg,grains,Gingerbread,Pan de jengibre,piece,piece|g,
countryBread,Pain de campagne,pain-de-campagne_67564_w100h100c1cx350cy350.jpg,grains,Country bread,pan de campo,piece,piece|g,
softBread,Pain de mie,pain-de-mie_67589_w100h100c1cx350cy350.jpg,grains,soft bread,pan blando,piece,piece|g,
wholegrainSandwichBread,Pain de mie aux céréales,pain-de-mie-aux-cereales_118174_w100h100c1cx341cy256cxt0cyt0cxb682cyb512.jpg,grains,Wholegrain sandwich bread,pan de molde integral,piece,piece|g,
wholemealSlicedBread,Pain de mie complet,,grains,Wholemeal sliced ​​bread,Pan integral de molde rebanado,piece,piece|g,
ryeBread,Pain de seigle,pain-de-seigle_69112_w100h100c1cxt0cyt0cxb700cyb700.jpg,grains,Rye bread,Pan de centeno,piece,piece|g,
indianNaanBread,Pain indien naan,pain-indien-naan_76792_w100h100c1cx2980cy2149cxt0cyt0cxb5960cyb4299.jpg,grains,Indian naan bread,pan naan indio,g,g|kg|piece,
pittedBread,Pain pita,,grains,Pitted bread,pan con hueso,g,g|kg|piece,
polarBread,Pain polaire,pain-polaire_80841_w100h100c1cx1630cy1424cxt0cyt0cxb3260cyb2848.jpg,grains,Polar bread,Pan polar,g,g|kg|piece,
polkaBread,Pain polka,,grains,Polka bread,Pan de polka,g,g|kg|piece,
